X,Y,OBJECTID,NoticeNum,DateNotice,DateCancel,DateAbate,NT,OWNER_ABBR,HousingMarketTypology2017,Council_District,Neighborhood,BLOCKLOT,Address
1401874.57389106,609374.099744722,821456,2260510A,2023/08/10 18:50:00+00,,,Vacant,,E,6,DOLFIELD                                 ,2975 026,3915 BELVIEU AVE
1404871.30707081,598368.429170817,821525,367844A,2008/10/08 16:09:00+00,,,Vacant,,H,7,WALBROOK                                 ,3000 004,3306 W NORTH AVE
1404821.85638231,598366.077141389,821526,2005175A,2021/06/10 09:44:00+00,,,Vacant,,H,7,WALBROOK                                 ,3000 005,3308 W NORTH AVE
1405709.16792789,598580.216804981,821566,1365830A,2016/03/30 15:31:00+00,,,Vacant,,H,7,WALBROOK                                 ,3002 019,3115 WALBROOK AVE
1405968.98860247,598588.04552947,821578,1306636A,2015/10/23 15:01:00+00,,,Vacant,,H,7,WALBROOK                                 ,3003 028,1915 N ROSEDALE ST
1405968.27403697,598603.024174064,821579,552466A,2010/04/09 17:54:00+00,,,Vacant,,H,7,WALBROOK                                 ,3003 029,1917 N ROSEDALE ST
1406073.56582114,598625.669469982,821587,994320A,2013/07/10 16:26:00+00,,,Vacant,,H,7,WALBROOK                                 ,3003 037,3039 WALBROOK AVE
1406088.0743223,598626.926029146,821588,1114294A,2014/07/11 17:37:00+00,,,Vacant,,H,7,WALBROOK                                 ,3003 038,3037 WALBROOK AVE
1406117.10674456,598628.366314977,821590,1016573A,2013/09/06 16:32:00+00,,,Vacant,,H,7,WALBROOK                                 ,3003 040,3033 WALBROOK AVE
1406203.80210923,598633.287893057,821596,2262664A,2023/06/29 21:12:00+00,,,Vacant,,H,7,WALBROOK                                 ,3003 046,3021 WALBROOK AVE
1406290.78684339,598638.24227947,821602,1708712A,2018/09/27 12:01:00+00,,,Vacant,,H,7,WALBROOK                                 ,3003 052,3009 WALBROOK AVE
1406786.90822648,598440.775810897,821641,775260A,2011/10/21 17:50:00+00,,,Vacant,,H,7,WALBROOK                                 ,3004 004,2910 W NORTH AVE
1406758.89876805,598439.462493315,821643,268296A,2007/12/05 16:06:00+00,,,Vacant,,H,7,WALBROOK                                 ,3004 006,2914 W NORTH AVE
1406731.12126455,598438.159346312,821645,367741A,2008/10/08 11:37:00+00,,,Vacant,,H,7,WALBROOK                                 ,3004 008,2918 W NORTH AVE
1406703.17643856,598436.839795142,821647,881554A,2012/08/29 08:48:00+00,,,Vacant,,H,7,WALBROOK                                 ,3004 010,2922 W NORTH AVE
1406688.5593418,598436.155085221,821648,1590063A,2017/09/29 16:51:00+00,,,Vacant,,H,7,WALBROOK                                 ,3004 011,2924 W NORTH AVE
1406674.72603613,598435.513354227,821649,816928A,2012/03/13 14:04:00+00,,,Vacant,,H,7,WALBROOK                                 ,3004 012,2926 W NORTH AVE
1406661.04988238,598434.868014306,821650,301418A,2008/03/29 10:45:00+00,,,Vacant,,H,7,WALBROOK                                 ,3004 013,2928 W NORTH AVE
1406646.98298138,598434.202333227,821651,651108A,2010/12/20 15:07:00+00,,,Vacant,,H,7,WALBROOK                                 ,3004 014,2930 W NORTH AVE
1406590.88860539,598431.580291227,821655,141419A,2006/06/20 15:44:00+00,,,Vacant,,H,7,WALBROOK                                 ,3004 018,2938 W NORTH AVE
1406576.2662593,598430.58554256,821656,76769A,2005/08/02 13:15:00+00,,,Vacant,,H,7,WALBROOK                                 ,3004 019,2940 W NORTH AVE
1406561.09863871,598428.932002559,821657,2045481A,2021/10/01 16:20:00+00,,,Vacant,,H,7,WALBROOK                                 ,3004 020,2942 W NORTH AVE
1406546.05109663,598427.892962649,821658,120072A,2006/02/16 08:43:00+00,,,Vacant,MCC,H,7,WALBROOK                                 ,3004 021,2944 W NORTH AVE
1406531.35952497,598427.14132373,821659,559133A,2010/05/06 13:59:00+00,,,Vacant,,H,7,WALBROOK                                 ,3004 022,2946 W NORTH AVE
1406487.21394397,598424.893296733,821662,163946A,2006/10/19 18:49:00+00,,,Vacant,,H,7,WALBROOK                                 ,3004 025,2952 W NORTH AVE
1406457.61229713,598423.273877397,821664,120064A,2006/02/15 14:56:00+00,,,Vacant,MCC,H,7,WALBROOK                                 ,3004 027,2956 W NORTH AVE
1406442.66186772,598422.631162137,821665,1040358A,2013/12/23 16:19:00+00,,,Vacant,,H,7,WALBROOK                                 ,3004 028,2958 W NORTH AVE
1406471.05223089,598488.845596641,821666,265439A,2007/11/19 12:12:00+00,,,Vacant,,H,7,WALBROOK                                 ,3004 029,1901 N LONGWOOD ST
1406469.97086821,598503.333100483,821667,2029974A,2021/08/13 20:22:00+00,,,Vacant,,H,7,WALBROOK                                 ,3004 029A,1903 N LONGWOOD ST
1406468.97152638,598688.552546307,821678,2221850A,2023/03/22 15:39:00+00,,,Vacant,,H,7,WALBROOK                                 ,3004 039,1925 N LONGWOOD ST
1406549.85358247,598654.778991804,821680,1569846A,2017/08/04 14:32:00+00,,,Vacant,,H,7,WALBROOK                                 ,3004 041,2943 WALBROOK AVE
1406731.59304839,598664.195967734,821693,1444205A,2016/09/12 12:46:00+00,,,Vacant,,H,7,WALBROOK                                 ,3004 054,2917 WALBROOK AVE
1406745.80200946,598664.421032891,821694,2209726A,2023/02/26 18:43:00+00,,,Vacant,,H,7,WALBROOK                                 ,3004 055,2915 WALBROOK AVE
1406849.89694564,598670.663802564,821701,36558A,2004/12/21 00:00:00+00,,,Vacant,,H,7,WALBROOK                                 ,3004 062,2901 WALBROOK AVE
1406814.13947122,598507.898051977,821707,2298139A,2023/09/12 16:30:00+00,,,Vacant,,H,7,WALBROOK                                 ,3004 068,1900 POPLAR GROVE ST
1407339.14137398,598469.206200227,821717,685026A,2011/03/21 15:06:00+00,,,Vacant,,H,7,WALBROOK                                 ,3005 002,2802 W NORTH AVE
1407325.26344897,598468.139601305,821718,1683328A,2018/06/21 09:19:00+00,,,Vacant,,H,7,WALBROOK                                 ,3005 003,2810 W NORTH AVE
1407269.33508314,598465.273137227,821722,1220148A,2015/04/15 17:23:00+00,,,Vacant,,H,7,WALBROOK                                 ,3005 007,2818 W NORTH AVE
1407227.75511381,598463.139283225,821725,1513386A,2017/03/24 12:53:00+00,,,Vacant,,H,7,WALBROOK                                 ,3005 010,2824 W NORTH AVE
1407199.79519597,598461.70555906,821727,60692A,2005/05/27 08:58:00+00,,,Vacant,,H,7,WALBROOK                                 ,3005 012,2828 W NORTH AVE
1407185.65513238,598460.977870226,821728,163939A,2006/10/19 18:47:00+00,,,Vacant,,H,7,WALBROOK                                 ,3005 013,2830 W NORTH AVE
1407171.66729946,598460.265929401,821729,96219A,2005/11/03 15:11:00+00,,,Vacant,MCC,H,7,WALBROOK                                 ,3005 014,2832 W NORTH AVE
1407086.41779806,598481.451582566,821735,2236509A,2023/05/03 17:50:00+00,,,Vacant,,H,7,WALBROOK                                 ,3005 020,2846 W NORTH AVE
1407072.15732789,598480.774418563,821736,761015A,2011/09/12 16:07:00+00,,,Vacant,,H,7,WALBROOK                                 ,3005 021,2848 W NORTH AVE
1407058.09272347,598480.082818896,821737,536922A,2010/01/29 14:14:00+00,,,Vacant,,H,7,WALBROOK                                 ,3005 022,2850 W NORTH AVE
1407044.05502188,598479.438135147,821738,1844165A,2019/09/19 14:21:00+00,,,Vacant,,H,7,WALBROOK                                 ,3005 023,2852 W NORTH AVE
1407029.68103489,598478.744895056,821739,1861992A,2019/11/22 13:08:00+00,,,Vacant,,H,7,WALBROOK                                 ,3005 024,2854 W NORTH AVE
1407001.00819197,598477.380724564,821741,172144A,2006/12/20 10:37:00+00,,,Vacant,,H,7,WALBROOK                                 ,3005 026,2858 W NORTH AVE
1407326.18076997,598559.5236049,821751,1114300A,2014/07/11 17:41:00+00,,,Vacant,,H,7,WALBROOK                                 ,3005 040,1904 N DUKELAND ST
1407326.89566356,598545.542333648,821752,139720A,2006/06/12 14:19:00+00,,,Vacant,,H,7,WALBROOK                                 ,3005 041,1902 N DUKELAND ST
1407563.23410164,598477.117929816,821770,2058161A,2021/11/10 14:52:00+00,,,Vacant,,I,7,WALBROOK                                 ,3006 011,2786 W NORTH AVE
1407493.23358548,598473.769511312,821775,2221848A,2023/03/22 15:32:00+00,,,Vacant,,I,7,WALBROOK                                 ,3006 016,2796 W NORTH AVE
1407458.88129197,598471.754423484,821777,2221812A,2023/03/22 15:19:00+00,,,Vacant,,I,7,WALBROOK                                 ,3006 018,2798 W NORTH AVE
1407475.79956523,598547.075138971,821780,2051045A,2022/01/25 22:25:00+00,,,Vacant,,I,7,WALBROOK                                 ,3006 019A,1903 N DUKELAND ST
1407473.31499013,598649.648752734,821784,1539732A,2017/05/30 15:38:00+00,,,Vacant,,I,7,WALBROOK                                 ,3006 020,1915 N DUKELAND ST
1407472.40160614,598668.041760564,821785,1421903A,2016/07/25 13:25:00+00,,,Vacant,,I,7,WALBROOK                                 ,3006 022,1917 N DUKELAND ST
1407471.49970506,598686.439033478,821786,871235A,2012/08/02 10:45:00+00,,,Vacant,,I,7,WALBROOK                                 ,3006 023,1919 N DUKELAND ST
1408273.45052896,598688.250709638,821804,1971727A,2021/02/21 03:52:00+00,,,Vacant,,I,7,MONDAWMIN                                ,3008 016A,1911 BRADDISH AVE
1408272.00761847,598716.756230056,821806,2242715A,2023/05/12 15:56:00+00,,,Vacant,,I,7,MONDAWMIN                                ,3008 016C,1915 BRADDISH AVE
1408109.74022648,598877.11220856,821839,2077422A,2022/02/06 15:31:00+00,,,Vacant,,I,7,WALBROOK                                 ,3010 011,2012 BRADDISH AVE
1407496.14663738,598945.435890809,821867,2236508A,2023/05/03 17:49:00+00,,,Vacant,,I,7,WALBROOK                                 ,3011 004,2017 N DUKELAND ST
1407462.3077943,598892.872675732,821870,375260A,2008/11/07 16:07:00+00,,,Vacant,,I,7,WALBROOK                                 ,3011 005B,2011 N DUKELAND ST
1407463.86979905,598864.234609649,821872,2221860A,2023/03/22 16:26:00+00,,,Vacant,,I,7,WALBROOK                                 ,3011 005D,2007 N DUKELAND ST
1407464.17065147,598850.732011974,821873,2222850A,2023/03/25 23:02:00+00,,,Vacant,,I,7,WALBROOK                                 ,3011 005E,2005 N DUKELAND ST
1407465.20608246,598836.500085056,821874,1846111A,2019/09/26 08:59:00+00,,,Vacant,,I,7,WALBROOK                                 ,3011 005F,2003 N DUKELAND ST
1407518.31424397,598811.272445232,821875,1190518A,2015/01/16 13:24:00+00,,,Vacant,,I,7,WALBROOK                                 ,3011 006,2001 N DUKELAND ST
1406926.89383888,598914.500585228,821892,1310047A,2016/07/25 12:43:00+00,,,Vacant,,H,7,WALBROOK                                 ,3012 016,2001 POPLAR GROVE ST
1407209.52122639,599044.907476649,821915,1755331A,2019/01/11 14:10:00+00,,,Vacant,,H,7,WALBROOK                                 ,3012 039,2803 CLIFTON AVE
1407224.2374043,599044.79428789,821916,2245095A,2023/05/18 12:49:00+00,,,Vacant,,H,7,WALBROOK                                 ,3012 040,2801 CLIFTON AVE
1407291.79730855,599024.97050865,821923,2221949A,2023/03/23 16:48:00+00,,,Vacant,,H,7,WALBROOK                                 ,3012 047,2008 N DUKELAND ST
1406457.93152222,598844.315030053,821932,1176763A,2014/12/09 17:10:00+00,,,Vacant,,H,7,WALBROOK                                 ,3013 006,2011 N LONGWOOD ST
1406457.09622206,598859.079108149,821933,1807390A,2019/06/24 08:41:00+00,,,Vacant,,H,7,WALBROOK                                 ,3013 007,2013 N LONGWOOD ST
1406411.13896489,599024.054828063,821940,2177019A,2022/10/21 16:19:00+00,,,Vacant,,H,7,WALBROOK                                 ,3013 014,2957 CLIFTON AVE
1406484.43245347,599027.430805564,821945,2280712A,2023/08/04 11:28:00+00,,,Vacant,,H,7,WALBROOK                                 ,3013 019,2947 CLIFTON AVE
1406530.60624564,599030.462295562,821948,1962533A,2021/01/08 19:51:00+00,,,Vacant,,H,7,WALBROOK                                 ,3013 022,2941 CLIFTON AVE
1406547.5281278,599012.391793638,821949,1654528A,2018/04/06 11:25:00+00,,,Vacant,,H,7,WALBROOK                                 ,3013 023,2939 CLIFTON AVE
1406770.58804914,599041.995737061,821964,1866335A,2019/12/19 10:34:00+00,,,Vacant,,H,7,WALBROOK                                 ,3013 038,2909 CLIFTON AVE
1406800.33109988,599045.162069306,821966,1695397A,2018/07/15 11:28:00+00,,,Vacant,,H,7,WALBROOK                                 ,3013 040,2905 CLIFTON AVE
1406829.8464608,599045.56692414,821968,2221859A,2023/03/22 15:40:00+00,,,Vacant,,H,7,WALBROOK                                 ,3013 042,2901 CLIFTON AVE
1406606.16055647,598843.436422899,821979,2221810A,2023/03/22 15:27:00+00,,,Vacant,,H,7,WALBROOK                                 ,3013 053,2916 WALBROOK AVE
1406591.72915488,598841.285508558,821980,2149143A,2022/08/12 23:10:00+00,,,Vacant,,H,7,WALBROOK                                 ,3013 054,2918 WALBROOK AVE
1406577.77052139,598841.45119065,821981,2221940A,2023/03/22 16:29:00+00,,,Vacant,,H,7,WALBROOK                                 ,3013 055,2920 WALBROOK AVE
1406036.95073688,598814.350523055,821993,360985A,2008/09/16 18:51:00+00,,,Vacant,,H,7,WALBROOK                                 ,3014 008,3026 WALBROOK AVE
1406283.32524414,599025.148985982,822008,117344A,2006/02/01 17:09:00+00,,,Vacant,,H,7,WALBROOK                                 ,3014 023,3005 CLIFTON AVE
1406287.19433089,598959.810533971,822011,636480A,2010/10/15 17:41:00+00,,,Vacant,,H,7,WALBROOK                                 ,3014 026,2014 N LONGWOOD ST
1405813.19068572,598973.137607053,822018,2048634A,2021/10/08 15:55:00+00,,,Vacant,,H,7,WALBROOK                                 ,3015 001,3101 CLIFTON AVE
1405506.03578822,598787.216062889,822025,1471121A,2016/12/16 15:37:00+00,,,Vacant,,,7,WALBROOK                                 ,3015 008,3108 WALBROOK AVE
1405143.87640755,598819.256025061,822038,1730945A,2018/10/03 16:14:00+00,,,Vacant,,H,7,WALBROOK                                 ,3016 009,2001 N HILTON ST
1404774.23114946,598751.723679811,822043,1981898A,2021/09/19 11:08:00+00,,,Vacant,,H,7,WALBROOK                                 ,3017 005,3308 WALBROOK AVE
1404729.28274855,598749.549799651,822044,2150477A,2022/08/13 16:29:00+00,,,Vacant,,H,7,WALBROOK                                 ,3017 006,3310 WALBROOK AVE
1404599.61010763,599187.293674812,822063,1698402A,2018/07/29 10:57:00+00,,,Vacant,,H,7,WALBROOK                                 ,3019 003,2117 DENISON ST
1405190.69160263,599166.675277725,822077,1120142A,2014/07/24 16:23:00+00,,,Vacant,,H,7,WALBROOK                                 ,3020 002,3208 CLIFTON AVE
1405633.92234348,599381.802800223,822104,2079891A,2023/04/20 19:48:00+00,,,Vacant,,H,7,WALBROOK                                 ,3021 010,3111 WINDSOR AVE
1405678.91241097,599384.338884398,822107,2230175A,2023/04/24 21:10:00+00,,,Vacant,,H,7,WALBROOK                                 ,3021 013,3105 WINDSOR AVE
1406059.15476072,599373.620729983,822127,2051026A,2021/10/21 15:11:00+00,,,Vacant,,H,7,WALBROOK                                 ,3022 004,3027 WINDSOR AVE
1406144.1017693,599377.839553565,822129,1288943A,2015/09/03 12:33:00+00,,,Vacant,,H,7,WALBROOK                                 ,3022 006,3023 WINDSOR AVE
1406296.81931163,599214.805758893,822144,2008200A,2021/06/19 12:21:00+00,,,Vacant,,H,7,WALBROOK                                 ,3022 021,3000 CLIFTON AVE
1406236.57238489,599211.939294815,822145,1879955A,2020/02/19 13:18:00+00,,,Vacant,,H,7,WALBROOK                                 ,3022 022,3002 CLIFTON AVE
1406181.63548689,599209.300848648,822146,2069914A,2021/12/23 14:04:00+00,,,Vacant,,H,7,WALBROOK                                 ,3022 023,3004 CLIFTON AVE
1406075.25774689,599204.197184309,822148,2236506A,2023/05/03 17:54:00+00,,,Vacant,,H,7,WALBROOK                                 ,3022 025,3008 CLIFTON AVE
1406424.3059333,599441.976892471,822159,2249134A,2023/06/06 14:08:00+00,,,Vacant,,H,7,WALBROOK                                 ,3023 009,2117 N LONGWOOD ST
1406775.18449664,599236.384783983,822187,1604095A,2017/10/27 13:18:00+00,,,Vacant,,H,7,WALBROOK                                 ,3023 037,2906 CLIFTON AVE
1406685.49504347,599233.382165313,822193,2111710A,2022/05/22 21:34:00+00,,,Vacant,,H,7,WALBROOK                                 ,3023 043,2918 CLIFTON AVE
1406625.35835272,599230.722065642,822197,2131786A,2022/07/01 14:00:00+00,,,Vacant,,H,7,WALBROOK                                 ,3023 047,2926 CLIFTON AVE
1406930.87348972,599417.239409149,822216,2005522A,2021/06/12 09:52:00+00,,,Vacant,,F,7,PANWAY/BRADDISH AVENUE                   ,3024 004,2107 POPLAR GROVE ST
1407108.85180831,599455.194385722,822225,907771A,2012/12/04 10:04:00+00,,,Vacant,,F,7,PANWAY/BRADDISH AVENUE                   ,3024 012,2819 WINDSOR AVE
1407170.74965039,599261.882436395,822242,1554982A,2017/07/06 11:06:00+00,,,Vacant,,F,7,PANWAY/BRADDISH AVENUE                   ,3024 017,2814 CLIFTON AVE
1407080.90665422,599256.600622803,822248,106975A,2005/12/30 13:00:00+00,,,Vacant,,F,7,PANWAY/BRADDISH AVENUE                   ,3024 023,2826 CLIFTON AVE
1407021.82212672,599251.298139974,822252,158624A,2006/09/12 16:02:00+00,,,Vacant,,F,7,PANWAY/BRADDISH AVENUE                   ,3024 027,2834 CLIFTON AVE
1406919.65074314,599625.079544649,822268,2232171A,2023/04/20 19:43:00+00,,,Vacant,,F,7,PANWAY/BRADDISH AVENUE                   ,3031 005,2209 POPLAR GROVE ST
1406766.03064355,599556.518658146,822308,2295346A,2023/09/06 11:19:00+00,,,Vacant,,H,7,WALBROOK                                 ,3032 001,2200 POPLAR GROVE ST
1406766.30098422,599573.593427137,822309,2170268A,2022/10/01 22:45:00+00,,,Vacant,,H,7,WALBROOK                                 ,3032 002,2202 POPLAR GROVE ST
1406491.23854221,599578.758771136,822333,2091704A,2022/03/25 22:03:00+00,,,Vacant,,H,7,WALBROOK                                 ,3032 021,2920 WINDSOR AVE
1406301.69266146,599574.928726315,822369,2162338A,2022/09/15 20:07:00+00,,,Vacant,,H,7,WALBROOK                                 ,3033 001,3000 WINDSOR AVE
1405990.48560672,599555.1023224,822385,2157183A,2022/08/31 16:27:00+00,,,Vacant,,H,7,WALBROOK                                 ,3033 017,3032 WINDSOR AVE
1406082.38371688,599737.079976812,822400,588162A,2010/06/16 12:16:00+00,,,Vacant,,H,7,WALBROOK                                 ,3033 031,3016 POPLAR TERR
1406259.98047456,599655.667409971,822410,2197972A,2023/01/12 11:08:00+00,,,Vacant,,H,7,WALBROOK                                 ,3033 038,2200 N LONGWOOD ST
1405908.66260764,599775.692760482,822422,1771028A,2019/03/18 08:27:00+00,,,Vacant,,H,7,WALBROOK                                 ,3033 052A,2211 N ROSEDALE ST
1405462.29867098,599562.563265473,822439,1878128A,2020/02/12 16:58:00+00,,,Vacant,USA,H,7,WALBROOK                                 ,3034 004,2207 N ELLAMONT ST
1405778.97553106,599542.843160555,822445,2210103A,2023/03/23 17:14:00+00,,,Vacant,,H,7,WALBROOK                                 ,3034 010,3102 WINDSOR AVE
1405760.13239288,599600.285959065,822458,1797689A,2019/05/31 11:01:00+00,,,Vacant,,H,7,WALBROOK                                 ,3034 023,2200 N ROSEDALE ST
1404780.32136039,599691.475081146,822483,2178660A,2022/10/27 19:18:00+00,,,Vacant,,H,7,WALBROOK                                 ,3036 004,3305 ELGIN AVE
1404821.60999171,599533.327103481,822487,2061250A,2021/11/20 12:36:00+00,,,Vacant,,H,7,WALBROOK                                 ,3036 008,3304 WINDSOR AVE
1404581.91033989,599521.371746808,822490,1471487A,2016/12/14 08:29:00+00,,,Vacant,,H,7,WALBROOK                                 ,3036 011,3310 WINDSOR AVE
1405183.40979305,600127.476505727,822536,355261A,2008/10/17 11:16:00+00,,,Vacant,,H,7,WALBROOK                                 ,3039 008,3213 GWYNNS FALLS PKWY
